ID,Target_07_AUC,Target_07_LogLoss,Target_90_AUC,Target_90_LogLoss,Target_120_AUC,Target_120_LogLoss
ID_MTGYGV,4.43596907421725e-05,3.14514811428152e-05,0.000224094323380761,0.000205734597818141,0.000224094323380761,0.000205734597818141
ID_S09JZ1,3.33787285460428e-05,2.70551281070056e-05,4.38088551841079e-05,3.82131883732029e-05,4.38088551841079e-05,3.82131883732029e-05
ID_0WNG6D,0.000204830901791923,0.000186254154487697,0.0130428559941046,0.0128580005149048,0.0165306606985682,0.0165537211316785
ID_W39B3I,7.28723794268447e-05,7.0680573137842e-05,0.000215302258546382,0.000219438761702748,0.000215302258546382,0.000219438761702748
ID_Z5HPTI,6.20050154599292e-05,6.35247442487472e-05,6.20050154599292e-05,6.35247442487472e-05,6.20050154599292e-05,6.35247442487472e-05
ID_NE2WWT,1.2281040450368e-05,8.34923938035562e-06,0.000315584262428392,0.000299654099854181,0.000315584262428392,0.000299654099854181
ID_KE6EOH,0.00303028547421527,0.0032921488507591,0.00303028547421527,0.0032921488507591,0.00303028547421527,0.0032921488507591
ID_RV5C5N,0.000722035131175443,0.000613976054415063,0.000722035131175443,0.000613976054415063,0.000722035131175443,0.000613976054415063
ID_97JMW3,3.97253197841224e-05,2.99226450817302e-05,9.00378823846633e-05,8.1163484017016e-05,9.00378823846633e-05,8.1163484017016e-05
ID_WR3P0Q,4.35121406072248e-05,3.17601529965856e-05,6.05472770440755e-05,5.26079718170809e-05,7.26428505045302e-05,6.67741969887693e-05
ID_CC0VYL,0.000261501341041632,0.000175151939093293,0.003121288600468,0.00295967415158323,0.003121288600468,0.00347752867574739
ID_EWS3VY,1.79777309321538e-05,1.33736044973916e-05,4.51160259714963e-05,3.87395111579851e-05,5.11935144332631e-05,4.82151204318954e-05
ID_KJVX1G,3.13154453103895e-05,2.3655729035258e-05,4.28616919008616e-05,3.66527466055207e-05,5.00624304964779e-05,4.64673119681343e-05
ID_T3J7SY,1.35256759094291e-05,8.54875232748363e-06,7.22371566852144e-05,6.23150879588871e-05,7.22371566852144e-05,6.23150879588871e-05
ID_KB433X,0.000201860052326558,0.000161727521246045,0.000323581215544899,0.000325119355118467,0.000323581215544899,0.000325119355118467
ID_O7C7KQ,1.593909383055e-05,1.09464125503731e-05,5.01766440136399e-05,4.16048789778244e-05,5.01766440136399e-05,4.69071761858125e-05
ID_SUN5EY,3.26169051133589e-05,2.41333037092823e-05,5.49334886322017e-05,4.7525757975437e-05,5.79722294809872e-05,5.4401857752634e-05
ID_EELQZS,3.72211123200132e-05,2.51116699461541e-05,0.000472522992153056,0.000408372604839016,0.000472522992153056,0.000408372604839016
ID_RPQFKB,6.47890332163377e-05,5.85416692276166e-05,0.00032112070722272,0.000289029826307201,0.00032112070722272,0.000289029826307201
ID_OENI65,4.3512718674169e-05,3.29264517301106e-05,9.1480838399273e-05,8.22942581675824e-05,9.1480838399273e-05,8.22942581675824e-05
ID_I7DW67,0.305637879059267,0.330582033624496,0.404681922410938,0.404674710000271,0.445613575431012,0.486699328632462
ID_75LBON,5.31112640629236e-05,4.75809220544945e-05,7.81817187274037e-05,7.18353074532486e-05,7.81817187274037e-05,7.18353074532486e-05
ID_B1092H,0.000439221487413896,0.000436629734891177,0.000595182591761668,0.000595934184988102,0.00123554033414601,0.00126211922542332
ID_T6DWM5,3.34463450408891e-05,2.39663148153025e-05,0.000143974805987941,0.000128261343622039,0.000143974805987941,0.000128261343622039
ID_NAS5OH,9.0167921637975e-05,0.000104222847623303,0.000166043536354914,0.000154524263701449,0.000166043536354914,0.000154524263701449
ID_DL8DPL,9.20547542522258e-06,6.57812468154031e-06,9.20547542522258e-06,6.90516281593368e-06,1.35051754202692e-05,1.24551883572947e-05
ID_LZH474,0.000223359008077763,0.000217670394231895,0.00164978751403421,0.00168848441474142,0.00164978751403421,0.00168848441474142
ID_5H2YDZ,2.9278043672308e-05,2.38428885958403e-05,2.9278043672308e-05,2.38428885958403e-05,3.19372935513275e-05,2.98340344007522e-05
ID_X2SPAZ,2.37135449999236e-05,1.85160821024836e-05,0.000196626423314193,0.000186355444905395,0.000196626423314193,0.000186355444905395
ID_VMQVWY,4.55110835884185e-05,3.56532660873122e-05,0.000229747551871777,0.000235090178859216,0.000229747551871777,0.000235090178859216
ID_KC1ZNC,6.83162093443258e-05,6.48296637269115e-05,8.91892545704368e-05,7.71698114704367e-05,0.000111584084695482,0.000107226447128697
ID_TQKOQ0,2.62519940490911e-05,1.88281414738584e-05,4.75630251237752e-05,4.12939882358385e-05,4.75630251237752e-05,4.12939882358385e-05
ID_XMDQ0Y,0.000181430645979336,0.00019036607705321,0.000181430645979336,0.00019036607705321,0.000181430645979336,0.00019036607705321
ID_ZCSVH8,4.31878971856567e-05,3.32702279534595e-05,9.41979661390021e-05,8.09247706821705e-05,9.41979661390021e-05,8.09247706821705e-05
ID_VGEYOE,2.40281420826879e-05,2.23832561704349e-05,4.15347248551225e-05,3.71916899057865e-05,4.15347248551225e-05,3.76227659087593e-05
ID_P1L1VI,4.80457876227244e-05,3.81886139579985e-05,9.73147507389713e-05,8.47336707429829e-05,9.73147507389713e-05,8.47336707429829e-05
ID_6IE66T,0.00494510827598808,0.00545774272960755,0.00494510827598808,0.00545774272960755,0.00494510827598808,0.00545774272960755
ID_P5FGPW,2.95271343951147e-05,1.97119715780302e-05,0.000416057814101064,0.000357336649969999,0.000416057814101064,0.000357336649969999
ID_C2LJ70,0.0007936570041327,0.00063208943882467,0.0007936570041327,0.00063208943882467,0.0007936570041327,0.000633945279904931
ID_C1Z14J,9.17449569619934e-05,9.16976117534158e-05,0.000121747536667928,0.000117974520313962,0.000138810669215894,0.000139570076352778
ID_25E701,1.87422400723327e-05,1.55835209617568e-05,3.76716399801221e-05,3.50701797383052e-05,4.50435752059734e-05,4.23011023364242e-05
ID_GL5NBY,6.54077749678276e-05,6.64382919832989e-05,7.92575312785915e-05,7.18838117995427e-05,7.92575312785915e-05,7.18838117995427e-05
ID_ZQJL1B,2.82362710056532e-05,2.13855804756057e-05,6.41623650047737e-05,5.49966314245272e-05,7.5427313197352e-05,7.50308115396886e-05
ID_OAMCTD,1.15044200286644e-05,7.03552840511888e-06,7.04905785002304e-05,6.0127643166582e-05,0.000100142891818397,9.6387062480159e-05
ID_QVEUCL,0.00434257961106672,0.00398017619255204,0.00434257961106672,0.00398017619255204,0.00434257961106672,0.00435177734375923
ID_GB0OWZ,9.63409915582907e-05,0.000102576193949562,9.63409915582907e-05,0.000102576193949562,9.63409915582907e-05,0.000102576193949562
ID_JI8Q5T,2.3106498988486e-05,1.84890397864589e-05,4.27850578256255e-05,3.66747901339782e-05,4.92226910860756e-05,4.68111140704041e-05
ID_VCCV99,2.74674373781578e-05,2.05880247302583e-05,6.80861150532535e-05,6.29822641300895e-05,0.000115545208851279,0.000115207326894498
ID_XR61KW,0.0444621530227379,0.0369357972217457,0.0639710724857967,0.0664069711767153,0.0639710724857967,0.0664069711767153
ID_XBCJ33,1.6919441326025e-05,1.02213123083303e-05,6.27001715912365e-05,5.44013826753718e-05,0.000138815850939098,0.000145391517392052
ID_CZS6OU,2.15539974401687e-05,1.69709545961605e-05,5.46139497631704e-05,4.60013559054224e-05,7.6492274994871e-05,7.40398198103657e-05
ID_R92G3Q,5.02111311169807e-05,3.9725659863832e-05,5.02111311169807e-05,3.9725659863832e-05,5.02111311169807e-05,4.37741728941922e-05
ID_J8YA05,1.37198812647119e-05,9.59332488681502e-06,5.90143132143107e-05,5.35943303722947e-05,5.90143132143107e-05,5.35943303722947e-05
ID_6ZT49S,0.000578281331335754,0.000699962080394301,0.000578281331335754,0.000699962080394301,0.000578281331335754,0.000699962080394301
ID_4NDO8O,3.9645619416306e-05,3.19014781996619e-05,7.73814717081016e-05,6.99666684386738e-05,7.73814717081016e-05,6.99666684386738e-05
ID_IW1QYO,9.99264259665777e-05,8.44095673825099e-05,0.000846851822620559,0.000757324578725639,0.000846851822620559,0.000757324578725639
ID_DSYW1S,0.00389908384368396,0.00307024850796361,0.00389908384368396,0.00307024850796361,0.00389908384368396,0.00369846298602397
ID_7BRQK3,6.38881281965614e-06,4.20034597161693e-06,2.54148145909765e-05,2.19693585234344e-05,2.62701924254653e-05,2.51870342886911e-05
ID_PFF9X5,1.35691623218424e-05,9.53895196447932e-06,9.20247364515237e-05,8.19525024395034e-05,9.20247364515237e-05,8.19525024395034e-05
ID_HY4MBL,3.16241776920202e-05,2.67906189340702e-05,3.16241776920202e-05,2.67906189340702e-05,3.96262149015699e-05,3.74587547789625e-05
ID_X7RL40,5.0638884696341e-05,3.5127669778414e-05,0.000303809075084959,0.000284473701678399,0.000394288317353586,0.000388924413749909
ID_735U96,0.000173486468706449,0.000188037745925383,0.000273568563596409,0.000257437537886126,0.000273568563596409,0.000257437537886126
ID_DHARBL,0.000144228281453232,0.000150918779619216,0.000144228281453232,0.000150918779619216,0.000144228281453232,0.000150918779619216
ID_JEKWX9,1.51431866044425e-05,1.10793912244076e-05,2.80851338641685e-05,2.37239102573991e-05,2.95044443901344e-05,2.75998826866444e-05
ID_GFGI4F,3.98776112618524e-05,3.55644391394054e-05,6.57636406479055e-05,5.87188092652e-05,8.37219628623074e-05,8.17082306990175e-05
ID_75SAQ1,0.000838575534090697,0.000907593434445027,0.000838575534090697,0.000907593434445027,0.000838575534090697,0.000907593434445027
ID_Z173PH,7.91471216153032e-05,7.57698560864334e-05,0.00013250549266689,0.000129301539647049,0.00013250549266689,0.000129301539647049
ID_4O9FZR,8.04071176449416e-05,7.43066083477561e-05,0.000154882097383379,0.000150710271824571,0.000154882097383379,0.000150710271824571
ID_NA6WHB,7.54884016684594e-05,7.03655326764624e-05,0.00010185759543127,9.47033334189079e-05,0.00010185759543127,9.47033334189079e-05
ID_P6QK23,0.000248889179216657,0.000236034351698451,0.000248889179216657,0.000236034351698451,0.000248889179216657,0.000236034351698451
ID_VHEXDH,1.80920962103628e-05,1.13701345744673e-05,0.000148661656059662,0.000129956668545661,0.000148661656059662,0.000129956668545661
ID_WM0LSK,0.000264521433869756,0.000259632096737819,0.00349024578197153,0.00409526933405302,0.00349024578197153,0.00409526933405302
ID_T0YIRE,9.60618489826212e-05,9.85826701336049e-05,0.000184497210396082,0.0001806876086498,0.000184497210396082,0.0001806876086498
ID_WKIX11,0.00451653304384297,0.0036672521896644,0.00451653304384297,0.0036672521896644,0.00451653304384297,0.0036672521896644
ID_2JV0A5,0.340430646756079,0.352061352751273,0.340430646756079,0.352061352751273,0.340430646756079,0.352061352751273
ID_FW0L11,3.83078819827075e-05,2.83611913604999e-05,0.000548790688620854,0.000538867659776827,0.000548790688620854,0.000538867659776827
ID_C8C5DP,3.46601513523013e-05,2.64943832098547e-05,0.000237780739162621,0.0002273087240848,0.000237780739162621,0.0002273087240848
ID_RS03YH,1.83772600004237e-05,1.35022578242482e-05,2.7729829811408e-05,2.45364088314631e-05,2.96349955842277e-05,2.81961600501596e-05
ID_2R52MU,0.0105643658958229,0.0101506556704034,0.0115101310238731,0.0120979551080138,0.0115101310238731,0.0120979551080138
ID_5JVBFT,3.68089864839511e-05,2.91149841405867e-05,0.000129913841558217,0.000118732375555295,0.000139367886362193,0.000134078980182611
ID_2X1SZI,1.7135360419919e-05,1.04856338831801e-05,0.000274339193727804,0.00023782171607618,0.000274339193727804,0.00023782171607618
ID_1CHR0U,0.000124247206032945,0.000112043459300139,0.000312773905122885,0.000293751408214986,0.000312773905122885,0.000293751408214986
ID_JUTR7C,1.7135360419919e-05,1.04856338831801e-05,0.000274339193727804,0.00023782171607618,0.000274339193727804,0.00023782171607618
ID_HGV8W6,0.000401194878026279,0.000418010677137198,0.000401194878026279,0.000418010677137198,0.000410299757731797,0.000436540654559838
ID_JWE28K,9.97500999696387e-06,6.47486170824469e-06,0.000223168453453497,0.000206507809596246,0.000223168453453497,0.000206507809596246
ID_JF3WUN,0.00150699517628704,0.00116385532633787,0.00302891635547962,0.00274297456677416,0.00654060344901488,0.00675842262501779
ID_KACN6Q,8.89118796105723e-05,9.43218284246841e-05,0.000175676252106687,0.000172416259871524,0.000175676252106687,0.000172416259871524
ID_0T2A2U,0.000138166267428643,0.000131337753141751,0.00261316928651284,0.00273895079521953,0.00261316928651284,0.00273895079521953
ID_I7R7TF,0.000144557861824406,0.000134314209490517,0.000147987069475226,0.000141218373325756,0.000147987069475226,0.000141218373325756
ID_ZTWXQZ,0.00363983402837749,0.00362143606950486,0.00363983402837749,0.00362143606950486,0.00363983402837749,0.00362143606950486
ID_7E6BAM,2.77661160617016e-05,2.35782817054536e-05,4.87497242656356e-05,4.14175284880687e-05,4.87497242656356e-05,4.14175284880687e-05
ID_XOOML1,0.00674579660104191,0.00707560227741294,0.00674579660104191,0.00707560227741294,0.00747156946344301,0.00779976813885672
ID_QJV4SK,0.0009291635585254,0.000550537037915457,0.00334788650185431,0.00319988132265638,0.00380172131827961,0.00364498504597981
ID_G0I7ZK,0.000710086832460472,0.000624151265690029,0.000710086832460472,0.000624151265690029,0.000710086832460472,0.000624151265690029
ID_K05FSC,5.18396950704523e-05,4.21804748525487e-05,0.000222156341229552,0.000195135813735952,0.000222156341229552,0.000195135813735952
ID_2P5Y4J,1.8133115965528e-05,1.28884572072306e-05,5.43184581106504e-05,5.0036541545505e-05,6.50394271553284e-05,6.20456945651625e-05
ID_EV4Z1I,6.47890332163377e-05,5.85416692276166e-05,0.00032112070722272,0.000289029826307201,0.00032112070722272,0.000289029826307201
ID_C09NJ3,6.07883630503631e-05,5.13662843598197e-05,0.000213273381790921,0.000194985140543289,0.000213273381790921,0.000194985140543289
ID_GP1DHX,8.40839481143616e-05,6.31597442987774e-05,8.40839481143616e-05,6.31597442987774e-05,8.40839481143616e-05,7.81855978926263e-05
ID_0JC80K,0.000161173861046934,0.000161961386611053,0.000324493352414956,0.000336056252063807,0.000337168412065427,0.000364119209765501
ID_NSH0DU,5.30630421774798e-05,4.75525146645485e-05,7.81817187274037e-05,7.18353074532486e-05,7.81817187274037e-05,7.18353074532486e-05
ID_QIOC3U,7.68372956296393e-05,5.77382648395225e-05,0.000160149589325841,0.000134963959601349,0.000160149589325841,0.000134963959601349
ID_SNIBU6,0.000185418982425849,0.000195083637856775,0.00056423076291659,0.000556365831140945,0.00056423076291659,0.000556365831140945
ID_B4CFP4,0.00388129939167852,0.00513184821915111,0.00922770350513423,0.0103772235718825,0.00922770350513423,0.0103772235718825
ID_T4U0PU,1.11528004086514e-05,6.46760052134697e-06,5.05481682980731e-05,4.20762133553467e-05,5.05481682980731e-05,4.44761483281202e-05
ID_G76EJJ,5.09787012117754e-05,3.53230327825719e-05,6.07856478256045e-05,5.21761600537555e-05,6.29523919899946e-05,5.85604453851635e-05
ID_HNXAGO,1.95849534497614e-05,1.21796334776839e-05,5.56220800552979e-05,4.82628209765447e-05,0.000109396517121595,0.000112589385667895
ID_CAWMEQ,6.20842346733321e-05,5.13985979481164e-05,0.000426695612490036,0.000428188769747408,0.000820243634068959,0.000845003938169232
ID_3ERPGD,0.000247077107294687,0.000256315072287436,0.000247077107294687,0.000256315072287436,0.000434674312534922,0.000480996962330881
ID_HMY17R,0.000141260320456137,0.000133971171205061,0.00265417004775292,0.00276997035979059,0.00265417004775292,0.00276997035979059
ID_E4DAHN,0.00102927135372757,0.000838856216890702,0.00129280469627323,0.00112490723487969,0.00131411573823396,0.00125965672170904
ID_4W9NRO,8.8124402249117e-06,6.05404677633848e-06,3.14998281401999e-05,2.69946618859103e-05,5.20310158059708e-05,4.85160344746763e-05
ID_MZIUA6,4.9515642974186e-05,4.08975814316581e-05,0.000268720569358064,0.000259746860228681,0.000268720569358064,0.000259746860228681
ID_8JEWLP,0.000232540274730614,0.000277158827368871,0.000232540274730614,0.000277158827368871,0.000232540274730614,0.000277158827368871
ID_134UJF,0.000560392306080268,0.000498267357182784,0.00099599771546377,0.000995602179441161,0.00099599771546377,0.000995602179441161
ID_LOIBL7,3.15790323041874e-05,2.5209492364834e-05,5.26049113127415e-05,4.74011002974649e-05,5.26049113127415e-05,4.74011002974649e-05
ID_EDY9VV,0.000111214446819267,0.000108834259683627,0.000111214446819267,0.000108834259683627,0.000111214446819267,0.000108834259683627
ID_LRK0VM,0.000547701221139839,0.000585725373100171,0.000547701221139839,0.000585725373100171,0.000547701221139839,0.000585725373100171
ID_3VOPJI,0.000137992910085996,0.000107817954004529,0.000589482257446228,0.000512959080277593,0.000589482257446228,0.000512959080277593
ID_VV6B0Z,0.00639488283542039,0.00680631816887132,0.108941698476352,0.125280439540266,0.18614935239033,0.223389479989964
ID_LYPHKJ,6.23294072905298e-06,3.76386335040949e-06,3.08161419415937e-05,2.58442972118518e-05,3.08161419415937e-05,2.58442972118518e-05
ID_9Y7QYI,0.00459105576704503,0.00444464248450754,0.00459105576704503,0.00444464248450754,0.00459105576704503,0.00444464248450754
ID_8CHBZO,9.38585802698387e-06,6.00450572016012e-06,9.49661175363673e-05,8.29140405338384e-05,0.000168875074051974,0.000170492550340225
ID_JDKEGM,8.61305091357992e-06,5.77249161932899e-06,4.06804779632685e-05,3.58064028190952e-05,4.06804779632685e-05,3.83514809109737e-05
ID_74LR12,0.00081094382107665,0.000795901890927106,0.00208299048819377,0.00211086087022249,0.00208299048819377,0.00211086087022249
ID_52FYY9,0.00030506378580651,0.000345314344069908,0.000462756796884443,0.00047186406582245,0.000462756796884443,0.00047186406582245
ID_XEC1UB,2.69554091672656e-05,2.00069627908166e-05,0.000105084996746114,9.87216295527629e-05,0.000105084996746114,9.90819712781612e-05
ID_VZ2BA0,9.03054258168044e-06,5.62947753398525e-06,6.37972696800569e-05,5.52502892166437e-05,9.56201575917564e-05,9.31923696441901e-05
ID_IBYOA8,4.58606796853946e-05,3.55766941624135e-05,9.7756710359472e-05,9.12355485140501e-05,9.7756710359472e-05,9.12355485140501e-05
ID_ZBG39I,2.17668912099951e-05,1.43255502860349e-05,9.26174432563177e-05,8.0615545468481e-05,9.26174432563177e-05,8.0615545468481e-05
ID_2IT3ZQ,0.233120872406426,0.216732910324452,0.233120872406426,0.216732910324452,0.385760012866012,0.435758660330149
ID_A1BP0L,0.000106449820585153,6.86933762518446e-05,0.000106449820585153,8.37150079830157e-05,0.000106449820585153,8.37150079830157e-05
ID_H6PN64,8.95865224206971e-05,9.83515702419539e-05,8.95865224206971e-05,9.83515702419539e-05,8.95865224206971e-05,9.83515702419539e-05
ID_J5P69A,1.01473365166552e-05,6.18843888713657e-06,6.60078934557038e-05,5.50109111439288e-05,9.23050786678189e-05,8.4753645383546e-05
ID_414HOK,5.42337271335318e-05,5.41161779224507e-05,6.96675974347518e-05,6.17202881322423e-05,0.000106557220842192,0.000104744999099544
ID_06I476,5.56398374660223e-05,4.89424728100437e-05,5.56398374660223e-05,4.89424728100437e-05,5.56398374660223e-05,4.89424728100437e-05
ID_L9N1KK,0.000536939308908668,0.00056549510828526,0.000536939308908668,0.00056549510828526,0.000536939308908668,0.00056549510828526
ID_FHNDKH,0.00120845444900767,0.00105891491678542,0.00288465859447168,0.00275843134511916,0.00288465859447168,0.00275843134511916
ID_T5EPM7,0.0027281941797821,0.00238531966879049,0.00622510604099659,0.00606981343456719,0.00622510604099659,0.00606981343456719
ID_H5F13S,0.112134261399931,0.125492536583859,0.112134261399931,0.125492536583859,0.112134261399931,0.125492536583859
ID_C368SW,9.38585802698387e-06,6.00450572016012e-06,9.49661175363673e-05,8.29140405338384e-05,0.000168875074051974,0.000170492550340225
ID_URURAN,9.97603105240516e-05,9.78021472272722e-05,0.000177410237475363,0.000184573824200193,0.000286025980839623,0.000321090308117637
ID_VC3C3E,0.00385219624957993,0.00362346692614725,0.00385219624957993,0.0039106314215533,0.00385219624957993,0.0039106314215533
ID_C1JCO4,3.72211123200132e-05,2.51116699461541e-05,0.000472522992153056,0.000408372604839016,0.000472522992153056,0.000408372604839016
ID_ESOM9C,0.000146365630154683,0.000147472761597937,0.000251403808354814,0.00024599697807157,0.000251403808354814,0.00024599697807157
ID_PX3V1E,3.77688482918265e-05,3.70602776472946e-05,4.13107283013035e-05,3.70602776472946e-05,6.48038221064001e-05,6.29928029765949e-05
ID_7ZEBRI,4.89269231835591e-05,4.26288732463614e-05,9.40376792974413e-05,8.36808627316458e-05,9.40376792974413e-05,8.36808627316458e-05
ID_ACIYGQ,0.00314603343292518,0.00280485756032593,0.0071458907785443,0.00750035656892734,0.0071458907785443,0.00750035656892734
ID_HN3Q2B,2.83413529969904e-05,2.01965825632334e-05,0.000353867135744674,0.000351877092801977,0.00172787226832235,0.00183502214364744
ID_4GRPQ9,0.000899863748694606,0.000808258078484787,0.00345467977758913,0.00368635734967135,0.0045855463793437,0.00501546341170967
ID_SDLCZW,0.0320893836195694,0.0286305670617774,0.0320893836195694,0.0286305670617774,0.057339772491105,0.0621712285191911
ID_4IBH3D,3.09182907567548e-05,2.34230395615572e-05,7.63049707716753e-05,6.97942457525545e-05,7.63049707716753e-05,6.97942457525545e-05
ID_W7HMMW,0.000947599107376021,0.00110329506111757,0.000947599107376021,0.00110329506111757,0.000947599107376021,0.00110329506111757
ID_SC5634,3.34395899409758e-05,2.56211239019507e-05,7.4434436929037e-05,6.63415561712858e-05,7.4434436929037e-05,6.63415561712858e-05
ID_ZC1AQA,2.69748521311683e-05,2.24583281135755e-05,5.88434377736129e-05,5.12710401628835e-05,6.4776939487547e-05,6.14559445258114e-05
ID_AQEEKF,1.19729747488955e-05,8.36071394749874e-06,3.30047651471231e-05,2.83703491405971e-05,5.3326662036085e-05,4.9524907091603e-05
ID_WBH8B3,3.66916348111437e-05,2.52910300402421e-05,0.000174025735222116,0.000158715693653851,0.000174025735222116,0.000158715693653851
ID_R9168S,3.60048370863857e-05,2.9022570655438e-05,7.16630152620202e-05,6.57230860938756e-05,7.16630152620202e-05,6.57230860938756e-05
ID_ISJZ5E,3.4158499515938e-05,2.27806253485214e-05,0.000427287795180524,0.000407246022457244,0.00049527231918252,0.000489567204890551
ID_XWLG1U,4.0751637286511e-05,3.28461120261907e-05,8.09443311101978e-05,7.51971758505746e-05,8.09443311101978e-05,7.51971758505746e-05
ID_BIPA8U,4.83162391143381e-05,4.62029682109596e-05,4.83162391143381e-05,4.62029682109596e-05,4.83162391143381e-05,4.62029682109596e-05
ID_KKWKS6,6.06670064235214e-05,5.33248629375301e-05,6.06670064235214e-05,5.33248629375301e-05,6.06670064235214e-05,5.33248629375301e-05
ID_UYJIY1,0.00132043639888211,0.00114821921001324,0.00585775540266254,0.00584589783674645,0.00585775540266254,0.00584589783674645
ID_8412IY,2.11006658729672e-05,1.56297506768173e-05,7.44952377460907e-05,6.4694216883666e-05,0.000116955955048109,0.000113373268544649
ID_MSKW1O,3.95406278785657e-05,2.59368883613451e-05,0.000333291855283608,0.000284451371572498,0.000353326268921486,0.000359951304881434
ID_2XFJZU,0.000127208121220461,0.000128736841573583,0.000182823728939211,0.000177124567733042,0.000182823728939211,0.000177124567733042
ID_T37IC9,1.62868650403139e-05,1.21544537546852e-05,6.35400064029897e-05,5.41886475996466e-05,6.35400064029897e-05,5.41886475996466e-05
ID_XCQ47J,2.9315168452142e-05,2.46605031161946e-05,7.30995655515927e-05,6.61596204620279e-05,0.000100729390100667,9.58174945480302e-05
ID_W3KIQI,8.89118796105723e-05,9.43218284246841e-05,0.000175676252106687,0.000172416259871524,0.000175676252106687,0.000172416259871524
ID_J3426Q,1.73981988862883e-05,1.14945655874998e-05,0.000150315054141881,0.000126940140258955,0.000215515997126124,0.00021070405689693
ID_UT4QJ0,1.98298530137214e-05,1.23595101131192e-05,7.13090101774281e-05,6.20293801093142e-05,8.60975300291108e-05,8.5142648354339e-05
ID_AUK2TM,0.0139147097527044,0.0143753979334909,0.0139147097527044,0.0143753979334909,0.0139147097527044,0.0143753979334909
ID_XCTTUN,1.94849902365797e-05,1.16449264945823e-05,0.000299902927189421,0.000259200363927809,0.000299902927189421,0.000259200363927809
ID_C823SH,0.000646073926755786,0.000811904110884015,0.000646073926755786,0.000811904110884015,0.000646073926755786,0.000811904110884015
ID_U9XJOX,9.6335315912674e-06,5.80063397577468e-06,5.88804084808274e-05,4.91560437132575e-05,8.28896068556755e-05,7.61126316256167e-05
ID_PX9PLQ,0.0140039105070497,0.013695721309477,0.0140039105070497,0.013695721309477,0.0168086630517857,0.0169246902976692
ID_N744FI,4.76919336193871e-05,3.70717687170297e-05,0.000148144963333673,0.000130305813052975,0.000203217801207151,0.000191475478302433
ID_PUWLBC,0.000375167438390079,0.000412900951413088,0.000681497835777874,0.00071807728934818,0.000681497835777874,0.00071807728934818
ID_QTFJH6,6.53565197402614e-05,4.7913550315783e-05,0.000192637432863363,0.000166074041778288,0.000192637432863363,0.000166074041778288
ID_ASOI1C,0.000439540860475778,0.000553527330561186,0.000439540860475778,0.000553527330561186,0.000439540860475778,0.000553527330561186
ID_B6QT72,0.000183495846000857,0.000186093328144691,0.000206127682183172,0.000203614316555337,0.00027962873870602,0.000290246176787519
ID_3ONHGA,0.0029615581314056,0.00349220129553625,0.0029615581314056,0.00349220129553625,0.0029615581314056,0.00349220129553625
ID_YAUV4R,0.000311022246799476,0.000366207411739109,0.000311022246799476,0.000366207411739109,0.000311022246799476,0.000366207411739109
ID_MRS220,0.00320631535264551,0.00346877364582259,0.00320631535264551,0.00346877364582259,0.00374698478770202,0.00388269255388995
ID_ED3ISP,0.000225143175458794,0.000230215649381788,0.000410180619798759,0.00041167120644632,0.000410180619798759,0.00041167120644632
ID_YQU1KF,5.30140943842676e-06,3.33621805806716e-06,2.64506341857414e-05,2.27343892955238e-05,2.64506341857414e-05,2.38398310618304e-05
ID_96NLJM,3.78604327634597e-05,3.23275854764059e-05,3.78604327634597e-05,3.29122872472582e-05,3.78604327634597e-05,3.51553712860729e-05
ID_1HXO1D,1.51736240144804e-05,8.90182104410162e-06,0.000311421704996823,0.000267786170523999,0.000311421704996823,0.000267786170523999
ID_MYCWCX,4.37840346353508e-05,3.35615481639215e-05,8.62261092930353e-05,7.8402626386454e-05,8.62261092930353e-05,7.8402626386454e-05
ID_P3URU3,8.53082892086186e-05,8.18885342761332e-05,0.000288870603836805,0.000257488912592814,0.000288870603836805,0.000257488912592814
ID_QJ4EVF,0.00922102325963427,0.00935500377597968,0.00922102325963427,0.00935500377597968,0.00922102325963427,0.00935500377597968
ID_6TP6C8,0.00012819016881598,0.000103474851257155,0.00012819016881598,0.000103474851257155,0.000131100171098224,0.000128991120785951
ID_YKDMVB,0.0860060157987074,0.0931106173033561,0.125020806067371,0.116324099013606,0.125020806067371,0.116324099013606
ID_F96FDB,4.42155895435257e-05,3.62999738601467e-05,8.48641051973489e-05,7.58365283873836e-05,8.48641051973489e-05,7.58365283873836e-05
ID_VZO2C8,3.96980306049958e-05,3.02414388137943e-05,9.93997080204445e-05,8.97683814376245e-05,9.93997080204445e-05,8.97683814376245e-05
ID_1UIH4F,0.0108634584533121,0.011336564135858,0.0128962293618739,0.0143469796860389,0.0128962293618739,0.0143469796860389
ID_61GEC6,0.000531306716593028,0.000500706250567755,0.000531306716593028,0.000500706250567755,0.000576214216964093,0.000622049791673663
ID_O2QYK1,6.68806607556338e-05,5.97062973556868e-05,0.000186055455393139,0.000170220290274185,0.000186055455393139,0.000170220290274185
ID_HKYOVX,3.79410623905276e-05,2.99436824781946e-05,3.92404668275123e-05,3.35025545305792e-05,4.79005356946962e-05,4.44700790334505e-05
ID_5FIQN2,3.50337888927467e-05,2.71430325730658e-05,8.17301109222657e-05,7.63121079900762e-05,8.17301109222657e-05,7.63121079900762e-05
ID_LB1ZVJ,8.28524831728529e-06,5.1847632919826e-06,0.000193490721453073,0.000174203456968079,0.000274950765797697,0.000271491670914224
