ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_CWUZQ1,0.006997830505509893,0.010433351785919837,0.012056334901139942,0.006997830505509893,0.010433351785919837,0.012056334901139942
ID_6FWUC1,0.006997830505509893,0.010433351785919837,0.012056334901139942,0.006997830505509893,0.010433351785919837,0.012056334901139942
ID_4AWIOL,0.0004075754010823002,0.00041093457993029265,0.0006550190574677771,0.0004075754010823002,0.00041093457993029265,0.0006550190574677771
ID_MSJYWZ,0.0001855278430890011,0.0002845323114748328,0.0007896399977687827,0.0001855278430890011,0.0002845323114748328,0.0007896399977687827
ID_N9NW32,0.006726818131532903,0.008890784630306016,0.009753027062102963,0.006726818131532903,0.008890784630306016,0.009753027062102963
ID_STP6PQ,0.006726818131532903,0.008890784630306016,0.009753027062102963,0.006726818131532903,0.008890784630306016,0.009753027062102963
ID_2Q1AXB,0.006726818131532903,0.008890784630306016,0.009753027062102963,0.006726818131532903,0.008890784630306016,0.009753027062102963
ID_X8CXRN,0.006726818131532903,0.008890784630306016,0.009753027062102963,0.006726818131532903,0.008890784630306016,0.009753027062102963
ID_ZEJHY1,0.006726818131532903,0.008890784630306016,0.009753027062102963,0.006726818131532903,0.008890784630306016,0.009753027062102963
ID_JT0RBZ,0.0004075754010823002,0.00041093457993029265,0.0006550190574677771,0.0004075754010823002,0.00041093457993029265,0.0006550190574677771
ID_GXNTBL,0.0010137835430946499,0.0012891661748174687,0.002106151632346806,0.0010137835430946499,0.0012891661748174687,0.002106151632346806
ID_I4N3U4,0.0010137835430946499,0.0012891661748174687,0.002106151632346806,0.0010137835430946499,0.0012891661748174687,0.002106151632346806
ID_CFDN0Q,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_6SL7FX,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_D4UOPR,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_V2FWTM,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_XR61KW,0.10484690584665732,0.12014738336717934,0.09667405523285989,0.10484690584665732,0.12014738336717934,0.09667405523285989
ID_0LJATN,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_81ZCO6,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_T74SPZ,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_2Q0H2I,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305
ID_XZC1XA,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_9EVQEO,0.10484690584665732,0.12014738336717934,0.09667405523285989,0.10484690584665732,0.12014738336717934,0.09667405523285989
ID_TBMDR7,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_PX3V1E,3.318368399561545e-05,4.9153961131674854e-05,8.72390733923244e-05,3.318368399561545e-05,4.9153961131674854e-05,8.72390733923244e-05
ID_GFNMAQ,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_4IKKFX,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_PXX6LX,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_9Y7QYI,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_NCMGQO,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_L1RS7T,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_UBNAI1,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_ZLFFSD,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_89E64C,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_ZGKPYC,0.10484690584665732,0.12014738336717934,0.09667405523285989,0.10484690584665732,0.12014738336717934,0.09667405523285989
ID_TQ2SKG,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_SYXTO4,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_4OJFGR,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_RSKO1F,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_H8UYPI,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_8GEYYG,0.12749085646860778,0.05767039243882131,0.06341286440910907,0.12749085646860778,0.05767039243882131,0.06341286440910907
ID_P2D00R,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_90GUIW,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_T3J7SY,5.1568863984281937e-05,0.000170111196906846,0.00028955251315696185,5.1568863984281937e-05,0.000170111196906846,0.00028955251315696185
ID_2V5UEE,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_E9CUC6,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_5R7WSC,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_OF67ZH,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_0ZINW1,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_XCZR6Z,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_3J6JIM,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_0KVUYB,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_31AGWA,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_JOHIEH,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_SY5ACF,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_51HR8B,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_FBOIDY,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_KXXYIZ,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_7JDECQ,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_ZNDJO0,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_NO00XI,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_MXVMHB,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_47X9RR,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_875Q3P,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_0CP43G,3.0421468154915786e-05,6.934739701688395e-05,8.500446970202645e-05,3.0421468154915786e-05,6.934739701688395e-05,8.500446970202645e-05
ID_BLCTDI,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_V7NFWN,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305
ID_RZH309,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_MKWIN3,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_M5QVXA,6.824836199806217e-05,6.0303765540717476e-05,0.00013837446155411494,6.824836199806217e-05,6.0303765540717476e-05,0.00013837446155411494
ID_KEMXON,1.883331540159782e-05,2.474529504693089e-05,4.996237654403416e-05,1.883331540159782e-05,2.474529504693089e-05,4.996237654403416e-05
ID_UF64U6,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_390VSL,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_E1PRPX,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_4XBB4P,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_FDZWH6,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_CYGOO8,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_7ILHH1,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_3J4B56,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_Y5SQ1L,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_LIBKDI,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_6S3LGU,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_CCL3L7,0.00022385142658285393,0.00018858809227161353,0.0004190713952135312,0.00022385142658285393,0.00018858809227161353,0.0004190713952135312
ID_N51IQT,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_KVRLKK,5.1568863984281937e-05,0.000170111196906846,0.00028955251315696185,5.1568863984281937e-05,0.000170111196906846,0.00028955251315696185
ID_NH7ABP,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_VTBHST,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_4KV1ZV,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_5Z1DAT,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_ZXQRP1,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_16O9TG,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_86Z5BT,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_02VGAQ,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_7UZ111,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_2X5YMF,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_PPMQQ3,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_IR01XD,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_GEWJ3P,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_H3GX6C,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_DJ6NAP,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_QLXTHH,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_E1CQQL,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_1LB0SW,6.824836199806217e-05,6.0303765540717476e-05,0.00013837446155411494,6.824836199806217e-05,6.0303765540717476e-05,0.00013837446155411494
ID_LRT2RR,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_4OCPML,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_3PPVTQ,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_OHA3B2,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305
ID_X2EZX0,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_N7CKJM,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_ED5XL6,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_UPMG2P,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_I8ZJUM,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_T01X1E,6.824836199806217e-05,6.0303765540717476e-05,0.00013837446155411494,6.824836199806217e-05,6.0303765540717476e-05,0.00013837446155411494
ID_TX3T1U,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_BK85LX,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305
ID_I3EHXO,6.824836199806217e-05,6.0303765540717476e-05,0.00013837446155411494,6.824836199806217e-05,6.0303765540717476e-05,0.00013837446155411494
ID_S6GDVH,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05,2.6407576550420517e-05,2.9765739099962406e-05,4.841301740243546e-05
ID_Q29IAO,5.1568863984281937e-05,0.000170111196906846,0.00028955251315696185,5.1568863984281937e-05,0.000170111196906846,0.00028955251315696185
ID_CM5IWG,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305
ID_Y0V2PI,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885,5.584881897154538e-05,6.346133011476511e-05,0.00010791197636770885
ID_9QINRQ,0.00718392629218925,0.005672038868451876,0.005443739803798966,0.00718392629218925,0.005672038868451876,0.005443739803798966
ID_JFKDW9,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_GO0M2G,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_PIGI7K,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_IJXCEY,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_VI4U4R,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05,3.6075621173403495e-05,3.4636678266418086e-05,5.6756422158798584e-05
ID_258MZC,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_H18RCQ,5.1568863984281937e-05,0.000170111196906846,0.00028955251315696185,5.1568863984281937e-05,0.000170111196906846,0.00028955251315696185
ID_07BV8U,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737,3.691806263772845e-05,0.00010252436471340864,0.0001415637836748737
ID_VZICF1,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305,0.00016628405184863576,0.0001173469014885583,0.0002492763650736305
ID_WRL982,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_9YG2KN,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_KERY7T,0.10484690584665732,0.12014738336717934,0.09667405523285989,0.10484690584665732,0.12014738336717934,0.09667405523285989
ID_SZCEKW,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_6O5TR9,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05,2.462622193457995e-05,2.435716740899857e-05,4.633865080184076e-05
ID_2VWEN3,0.012216262117368749,0.010559178659414449,0.010530562766923664,0.012216262117368749,0.010559178659414449,0.010530562766923664
ID_390114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_414HOK,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114,6.580632610586555e-05,8.363012654989617e-05,0.00015134802225210114
ID_OM9I7H,0.11841897003444175,0.17197652896033774,0.18763080493875597,0.11841897003444175,0.17197652896033774,0.18763080493875597
ID_UAFWJ8,0.03637566648229475,0.05154519316014265,0.06321895115166307,0.03637566648229475,0.05154519316014265,0.06321895115166307
ID_JEO0RE,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05
ID_2FK7L8,2.1786995709175777e-05,6.84804004519825e-05,3.694998473395287e-05,2.1786995709175777e-05,6.84804004519825e-05,3.694998473395287e-05
ID_BR0ZVK,2.1786995709175777e-05,6.84804004519825e-05,3.694998473395287e-05,2.1786995709175777e-05,6.84804004519825e-05,3.694998473395287e-05
ID_4XW3SG,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05
ID_ND0JUF,0.00193130290265343,0.002953805750830772,0.005098098851299175,0.00193130290265343,0.002953805750830772,0.005098098851299175
ID_LRK0VM,0.0021368470300440006,0.0032977486463692867,0.003407351216291793,0.0021368470300440006,0.0032977486463692867,0.003407351216291793
ID_F9LL3S,2.2392125666473516e-05,2.525929615541359e-05,4.3011396714338394e-05,2.2392125666473516e-05,2.525929615541359e-05,4.3011396714338394e-05
ID_QYNGUD,0.006623836797870359,0.011762330054094789,0.03127097597657203,0.006623836797870359,0.011762330054094789,0.03127097597657203
ID_RZE5NT,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05
ID_Y3XGHG,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05
ID_PAN2FG,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05
ID_E1VE1N,3.3342762444039904e-05,4.106587959922837e-05,3.133149232362554e-05,3.3342762444039904e-05,4.106587959922837e-05,3.133149232362554e-05
ID_V9V15D,0.00703172206538012,0.016119334399150555,0.014620027873155129,0.00703172206538012,0.016119334399150555,0.014620027873155129
ID_6LSQM7,6.7837837515935e-05,5.120272633419372e-05,0.00011735198302837494,6.7837837515935e-05,5.120272633419372e-05,0.00011735198302837494
ID_O5CMPP,2.9602389503077607e-05,2.7163859722465192e-05,4.387328368348636e-05,2.9602389503077607e-05,2.7163859722465192e-05,4.387328368348636e-05
ID_7UEYP5,1.2340688810119488e-05,1.795706805925797e-05,2.0987695493832892e-05,1.2340688810119488e-05,1.795706805925797e-05,2.0987695493832892e-05
ID_GE4M9Q,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05
ID_V2I3KR,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05
ID_O59IL2,0.00703172206538012,0.016119334399150555,0.014620027873155129,0.00703172206538012,0.016119334399150555,0.014620027873155129
ID_2RX566,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05
ID_3TZG4C,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05
ID_QB7IZK,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05
ID_XCQ47J,3.3342762444039904e-05,4.106587959922837e-05,3.133149232362554e-05,3.3342762444039904e-05,4.106587959922837e-05,3.133149232362554e-05
ID_GEIU3Q,0.01021315845147668,0.008562298913714888,0.011965164899913566,0.01021315845147668,0.008562298913714888,0.011965164899913566
ID_BAJPY0,0.0941064140297964,0.07781423502270261,0.10795546451431907,0.0941064140297964,0.07781423502270261,0.10795546451431907
ID_BSVNKG,2.5659170204500978e-05,4.919009838813566e-05,3.635107647683174e-05,2.5659170204500978e-05,4.919009838813566e-05,3.635107647683174e-05
ID_QM4O2S,3.3342762444039904e-05,4.106587959922837e-05,3.133149232362554e-05,3.3342762444039904e-05,4.106587959922837e-05,3.133149232362554e-05
ID_ZB10X6,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05
ID_VLOALM,0.0021368470300440006,0.0032977486463692867,0.003407351216291793,0.0021368470300440006,0.0032977486463692867,0.003407351216291793
ID_CG3L2H,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05
ID_VAG0Q5,0.019926813100604263,0.017782209871471777,0.03613487995436228,0.019926813100604263,0.017782209871471777,0.03613487995436228
ID_7J1S3Y,1.5118509074571302e-05,3.1723092174839384e-05,2.7716348344822046e-05,1.5118509074571302e-05,3.1723092174839384e-05,2.7716348344822046e-05
ID_JW1LBC,0.00703172206538012,0.016119334399150555,0.014620027873155129,0.00703172206538012,0.016119334399150555,0.014620027873155129
ID_083PSL,6.7837837515935e-05,5.120272633419372e-05,0.00011735198302837494,6.7837837515935e-05,5.120272633419372e-05,0.00011735198302837494
ID_EALA41,0.006623836797870359,0.011762330054094789,0.03127097597657203,0.006623836797870359,0.011762330054094789,0.03127097597657203
ID_3ZIHQR,9.071917374274176e-06,1.727593647497678e-05,2.0615514865749324e-05,9.071917374274176e-06,1.727593647497678e-05,2.0615514865749324e-05
ID_F5HANJ,0.24515783282336684,0.22096845425767744,0.3863020486731991,0.24515783282336684,0.22096845425767744,0.3863020486731991
ID_DHARBL,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05
ID_H3K94A,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05
ID_BV33ZV,3.3342762444039904e-05,4.106587959922837e-05,3.133149232362554e-05,3.3342762444039904e-05,4.106587959922837e-05,3.133149232362554e-05
ID_GOSZ8L,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05
ID_S9JF8F,0.00703172206538012,0.016119334399150555,0.014620027873155129,0.00703172206538012,0.016119334399150555,0.014620027873155129
ID_UOLBI5,4.18033742683119e-05,3.179364175140769e-05,4.506454968304693e-05,4.18033742683119e-05,3.179364175140769e-05,4.506454968304693e-05
ID_K3PNUV,1.2340688810119488e-05,1.795706805925797e-05,2.0987695493832892e-05,1.2340688810119488e-05,1.795706805925797e-05,2.0987695493832892e-05
ID_ANWYJ9,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05
ID_AMSE7R,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05,2.2273593677680243e-05,2.2475314387650127e-05,2.5213436454177457e-05
ID_I88AP8,4.18033742683119e-05,3.179364175140769e-05,4.506454968304693e-05,4.18033742683119e-05,3.179364175140769e-05,4.506454968304693e-05
ID_NWA3L6,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05,2.7330365790352883e-05,2.310050092065694e-05,2.5342874938410645e-05
ID_BEJ4NZ,0.0021368470300440006,0.0032977486463692867,0.003407351216291793,0.0021368470300440006,0.0032977486463692867,0.003407351216291793
ID_QW38O7,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05,2.9614616277296882e-05,2.562003290187349e-05,4.1413112081118785e-05
ID_0BO03Q,0.004143567127837216,0.00526220593624808,0.010282883400471997,0.004143567127837216,0.00526220593624808,0.010282883400471997
ID_CKOUOI,0.01021315845147668,0.008562298913714888,0.011965164899913566,0.01021315845147668,0.008562298913714888,0.011965164899913566
